experiment parametersdiffusion_coefficient,0.05
min_x,-3
queen_bee_concentration,0.01
max_x,3
worker_bee_concentration,0.5
,average_distances,timesteps
0,0.0,1.118033988749895
1,0.05,1.118033988749895
2,0.1,1.118033988749895
3,0.15000000000000002,1.118033988749895
4,0.2,1.118033988749895
5,0.25,1.118033988749895
6,0.3,1.118033988749895
7,0.35,1.118033988749895
8,0.39999999999999997,1.118033988749895
9,0.44999999999999996,1.113724124309294
10,0.49999999999999994,1.105350623105628
11,0.5499999999999999,1.095945634666101
12,0.6,1.0907795377618705
13,0.65,1.080501639085389
14,0.7000000000000001,1.0701385457732415
15,0.7500000000000001,1.06160241171909
16,0.8000000000000002,1.0607544484940894
17,0.8500000000000002,1.061037228376083
18,0.9000000000000002,1.0611314046356686
19,0.9500000000000003,1.0549573837688284
20,1.0000000000000002,1.0748023074035524
21,1.0500000000000003,1.0465180361560904
22,1.1000000000000003,1.0606601717798214
23,1.1500000000000004,1.067731239591687
24,1.2000000000000004,1.067731239591687
25,1.2500000000000004,1.0748023074035524
26,1.3000000000000005,1.1030865786510142
27,1.3500000000000005,1.1101576464628797
28,1.4000000000000006,1.0889444430272834
29,1.4500000000000006,1.081873375215418
30,1.5000000000000007,1.1030865786510144
31,1.5500000000000007,1.1313708498984762
32,1.6000000000000008,1.1313708498984762
33,1.6500000000000008,1.1242997820866107
34,1.7000000000000008,1.096015510839149
35,1.7500000000000009,1.1172287142747455
36,1.800000000000001,1.1030865786510144
37,1.850000000000001,1.0889444430272837
38,1.900000000000001,1.0677312395916871
39,1.950000000000001,1.0748023074035526
